transaction_id;Date;product_sku;Produit_Désignation;Quantité;Prix de Vente;Ventes;store_id;Fournisseur;Catégorie
61039;30/08/2025 13:20;10030-116;Gourde de Jus de Pomme Fruit Me Up 90g;35;11,50 DH;402,50 DH;SM-282;Fruit Me Up;Produits Bébé
61040;29/10/2025 02:30;10030-65;Céréale au Blé pour bébé Cerelac 250g;11;27,25 DH;299,75 DH;SM-091;Nestlé;Produits Bébé
61041;01/02/2025 05:16;10030-1;Bain Moussant Bébé Johnson's Baby 200ml;48;36,35 DH;1744,80 DH;SM-290;Johnson & Johnson;Produits Bébé
61042;17/02/2025 01:07;10030-86;Lait de Toilette Très Doux Mixa Bébé 300ml.;5;49,50 DH;247,50 DH;SM-096;Huggies;Produits Bébé
61043;10/02/2025 14:29;10030-280;Poussette pour Bébé;48;1199,00 DH;57552,00 DH;SM-047;Nestlé;Produits Bébé
61044;30/11/2025 04:55;10030-73;Lingettes Bébé UltraCompact 72 unités;48;11,95 DH;573,60 DH;SM-256;Huggies;Produits Bébé
61045;11/03/2025 14:03;10030-29;Couches Mini Taille 2 Jumbo Pack Special Care Calin 76 unités;33;109,95 DH;3628,35 DH;SM-129;Calin;Produits Bébé
61046;08/08/2025 20:24;10030-280;Poussette pour Bébé;31;1199,00 DH;37169,00 DH;SM-025;Nestlé;Produits Bébé
61047;16/06/2025 17:41;10030-173;Compotes Assortiment Carrefour 12x90g;47;88,50 DH;4159,50 DH;SM-184;Wee Baby;Produits Bébé
61048;11/11/2025 19:10;10030-297;Sucette pour Bébé Opaque Oval Wee Baby;32;49,90 DH;1596,80 DH;SM-180;Wee Baby;Produits Bébé
61049;21/03/2025 02:08;10030-123;Tétine en Silicone Orthdontique Wee Baby;13;29,90 DH;388,70 DH;SM-142;Wee Baby;Produits Bébé
61050;14/10/2025 05:22;10030-263;Mini Tasse pour Bébé 3 pièces;46;32,90 DH;1513,40 DH;SM-245;Pampers;Produits Bébé
61051;25/12/2025 20:19;10030-310;Tire Lait pour Maman Wee Baby;11;59,90 DH;658,90 DH;SM-139;Wee Baby;Produits Bébé
61052;10/03/2025 13:51;10030-81;Farine Lactée Croissance Blédina 250g;39;34,00 DH;1326,00 DH;SM-004;Blédina;Produits Bébé
61053;02/07/2025 02:54;10030-109;Crème de Change Derma Bébé 40g.;32;11,40 DH;364,80 DH;SM-207;Derma;Produits Bébé
61054;30/12/2025 02:04;10030-142;Biberon en verre Borocilicate Nip 240 ml;41;109,90 DH;4505,90 DH;SM-127;Nip;Produits Bébé
61055;01/05/2025 04:50;10030-107;Couches Confort Bébés Midi Dalaa 46 unités;46;60,50 DH;2783,00 DH;SM-071;Dalaa;Produits Bébé
61056;27/03/2025 12:34;10030-263;Mini Tasse pour Bébé 3 pièces;11;32,90 DH;361,90 DH;SM-038;Pampers;Produits Bébé
61057;14/10/2025 17:26;10030-114;Gourde de Jus de Pomme et de Fraise Fruit Me Up 90g;9;11,50 DH;103,50 DH;SM-087;Fruit Me Up;Produits Bébé
61058;27/02/2025 02:58;10030-310;Tire Lait pour Maman Wee Baby;22;59,90 DH;1317,80 DH;SM-266;Wee Baby;Produits Bébé
61059;11/04/2025 10:44;10030-147;Biberon Plastique Nip;30;65,90 DH;1977,00 DH;SM-065;Nip;Produits Bébé
61060;14/04/2025 09:44;10030-43;Lait de Croissance Blédilait 400g;44;74,95 DH;3297,80 DH;SM-225;Blédina;Produits Bébé
61061;07/06/2025 00:55;10030-303;Tétine Anti-Colique Lot de 2 Wee Baby;29;24,90 DH;722,10 DH;SM-179;Wee Baby;Produits Bébé
61062;07/07/2025 21:09;10030-117;Carré Coton Bébé Cotton Pads Carrefour Baby 200 unités;34;70,95 DH;2412,30 DH;SM-222;Babybio;Produits Bébé
61063;08/01/2025 10:42;10030-299;Tasse de Bébé avec Poigne Cool MYCEY;6;79,90 DH;479,40 DH;SM-082;MYCEY;Produits Bébé
61064;26/02/2025 05:29;10030-5;Couches Bébé Baby-dry Taille 3 (6-10kg) Pampers 68 unités;10;136,95 DH;1369,50 DH;SM-293;Pampers;Produits Bébé
61065;09/07/2025 06:38;10030-68;Céréales au blé et aux dattes pour bébé Cerelac 125g;6;17,75 DH;106,50 DH;SM-204;Nestlé;Produits Bébé
61066;21/06/2025 21:21;10030-19;Couches Taille 3 Midi Dalaa Jumbo Pack 72 unités;28;89,95 DH;2518,60 DH;SM-216;Dalaa;Produits Bébé
61067;22/04/2025 15:58;10030-1;Bain Moussant Bébé Johnson's Baby 200ml;25;36,35 DH;908,75 DH;SM-170;Johnson & Johnson;Produits Bébé
61068;25/02/2025 15:47;10030-61;Lingettes Bébé Eau Pure Dodot 54 unités;20;19,95 DH;399,00 DH;SM-148;Dodot;Produits Bébé
61069;22/06/2025 06:46;10030-293;Sucette avec Attavhe 372 Wee Baby;9;59,90 DH;539,10 DH;SM-037;Wee Baby;Produits Bébé
61070;24/06/2025 20:19;10030-283;Purée Banane Orange Biscuit en Gourde Cerelac 90g;15;11,95 DH;179,25 DH;SM-142;Nestlé;Produits Bébé
61071;20/11/2025 23:25;10030-127;Bol Pommes de Terre Epinards et Saumon Babybio 2x200g;29;59,95 DH;1738,55 DH;SM-060;Babybio;Produits Bébé
61072;16/02/2025 23:10;10030-168;Compote de Veau et Haricots Verts sans Gluten ni Lactose Vitameal 200g;19;20,60 DH;391,40 DH;SM-293;Wee Baby;Produits Bébé
61073;14/03/2025 16:44;10030-210;Couches Swimming Pants Taille 4-5 Molfix 11 Unités;27;49,95 DH;1348,65 DH;SM-053;Molfix;Produits Bébé
61074;14/03/2025 01:08;10030-8;Lot 3 Bodies Manches Courtes Bébé Denim;48;89,90 DH;4315,20 DH;SM-027;Molfix;Produits Bébé
61075;20/03/2025 13:17;10030-35;.Siège Auto Maxi-Cosi Gris Foncé 68x44x80cm;18;449,00 DH;8082,00 DH;SM-214;Huggies;Produits Bébé
61076;12/09/2025 12:53;10030-290;Shampooing Traitement Anti-Poux Pouxid 250ml;26;104,95 DH;2728,70 DH;SM-257;Nestlé;Produits Bébé
61077;22/12/2025 09:53;10030-123;Tétine en Silicone Orthdontique Wee Baby;37;29,90 DH;1106,30 DH;SM-284;Wee Baby;Produits Bébé
61078;04/10/2025 23:00;10030-123;Tétine en Silicone Orthdontique Wee Baby;22;29,90 DH;657,80 DH;SM-002;Wee Baby;Produits Bébé
61079;26/09/2025 00:34;10030-163;Compote de Mirabelle Pomme Baby Bio 2 unités de 130g;50;47,50 DH;2375,00 DH;SM-206;Babybio;Produits Bébé
61080;05/01/2025 03:14;10030-261;Lot de 3 Pots à Lait et à Nourriture MYCEY;29;39,90 DH;1157,10 DH;SM-011;MYCEY;Produits Bébé
61081;31/03/2025 12:49;10030-174;Compotes en Gourde Pomme Banane Sans Sucres Carrefour Classic 4x90g;11;32,25 DH;354,75 DH;SM-228;Wee Baby;Produits Bébé
61082;07/08/2025 02:20;10030-200;Couches Confort Bébés Maxi Dalaa 42 unités;8;58,95 DH;471,60 DH;SM-177;Dalaa;Produits Bébé
61083;26/05/2025 15:21;10030-74;Tripack Lingette Lotion 72 unités.;36;32,95 DH;1186,20 DH;SM-092;Huggies;Produits Bébé
61084;15/04/2025 16:15;10030-78;Couches Culottes Junior Premium Care Taille 6 Pampers 36 unités;16;138,25 DH;2212,00 DH;SM-292;Pampers;Produits Bébé
61085;11/08/2025 19:32;10030-73;Lingettes Bébé UltraCompact 72 unités;45;11,95 DH;537,75 DH;SM-190;Huggies;Produits Bébé
61086;08/01/2025 16:54;10030-92;Compote Pommes Pêches Blédina 130g;39;19,00 DH;741,00 DH;SM-069;Blédina;Produits Bébé
61087;22/04/2025 16:52;10030-163;Compote de Mirabelle Pomme Baby Bio 2 unités de 130g;33;47,50 DH;1567,50 DH;SM-140;Babybio;Produits Bébé
61088;30/09/2025 08:36;10030-203;Couches Junior Plus Taille 6 Jumbo Pack Special Care Calin 40 unités;26;109,95 DH;2858,70 DH;SM-121;Calin;Produits Bébé
61089;11/03/2025 02:14;10030-17;Couches Confort Bébés Mini Dalaa 56 unités;14;60,50 DH;847,00 DH;SM-197;Dalaa;Produits Bébé
61090;28/09/2025 14:47;10030-74;Tripack Lingette Lotion 72 unités.;19;32,95 DH;626,05 DH;SM-032;Huggies;Produits Bébé
61091;11/10/2025 06:40;10030-113;Gourde de Jus de Pomme et de Banane Fruit Me Up 90g.;31;11,50 DH;356,50 DH;SM-225;Fruit Me Up;Produits Bébé
61092;28/02/2025 08:48;10030-87;Lingettes Bébé Angel sans Parabène ni Alcool Ultra Compact 20 unités.;18;6,95 DH;125,10 DH;SM-131;Huggies;Produits Bébé
61093;16/09/2025 19:03;10030-1;Bain Moussant Bébé Johnson's Baby 200ml;7;36,35 DH;254,45 DH;SM-195;Johnson & Johnson;Produits Bébé
61094;16/04/2025 19:07;10030-289;Shampooing pour Bébé Amalfi 750ml;35;14,95 DH;523,25 DH;SM-300;Nestlé;Produits Bébé
61095;28/03/2025 22:21;10030-78;Couches Culottes Junior Premium Care Taille 6 Pampers 36 unités;50;138,25 DH;6912,50 DH;SM-137;Pampers;Produits Bébé
61096;20/10/2025 06:37;10030-133;Attache Sucette pour Bébé;17;29,90 DH;508,30 DH;SM-179;Babybio;Produits Bébé
61097;07/05/2025 07:39;10030-57;Couches Bebé Seco Taille 4 (9-14kg) Dodot 58 unités;13;179,65 DH;2335,45 DH;SM-146;Dodot;Produits Bébé
61098;17/10/2025 15:51;10030-304;Tétine Bébé Antomique Silicone Nip;8;55,90 DH;447,20 DH;SM-187;Nip;Produits Bébé
61099;28/06/2025 20:33;10030-220;Coupe-Ongle Bébé Poisson;41;55,00 DH;2255,00 DH;SM-203;Wee Baby;Produits Bébé
61100;02/07/2025 23:18;10030-75;Couches Bébé Baby-dry Taille 6 (13kg+) Pampers 44 unités;47;142,50 DH;6697,50 DH;SM-289;Pampers;Produits Bébé
61101;08/08/2025 00:48;10030-21;Lait de Croissance Optipro 3 Nan 800g;44;146,95 DH;6465,80 DH;SM-218;Molfix;Produits Bébé
61102;17/02/2025 09:46;10030-24;Biberon Cou Large pour Garçon Nip 260 ml;40;99,90 DH;3996,00 DH;SM-286;Nip;Produits Bébé
61103;29/10/2025 00:56;10030-109;Crème de Change Derma Bébé 40g.;22;11,40 DH;250,80 DH;SM-301;Derma;Produits Bébé
61104;10/08/2025 18:34;10030-144;Biberon Nip Cou Large 260 ml;15;95,90 DH;1438,50 DH;SM-270;Nip;Produits Bébé
61105;04/10/2025 16:18;10030-249;Jouet en Silicone de Dentition Baby Farlin Poisson Vert;32;69,90 DH;2236,80 DH;SM-279;Pampers;Produits Bébé
61106;15/02/2025 00:33;10030-110;Gobelet Gulu avec Bec Farlin 120 ml;12;139,90 DH;1678,80 DH;SM-281;Babybio;Produits Bébé
61107;01/06/2025 19:45;10030-183;coton tiges bébé Douce 56 unitès;28;23,00 DH;644,00 DH;SM-244;Wee Baby;Produits Bébé
61108;12/04/2025 09:27;10030-216;Couches-Culottes Baby-Dry Taille 5 (12-18Kg) Pampers 52 unités;22;145,55 DH;3202,10 DH;SM-067;Pampers;Produits Bébé
61109;05/06/2025 11:32;10030-10;Nido Lait de Croissance Nido 1 An+ 400g;38;60,00 DH;2280,00 DH;SM-080;Nestlé;Produits Bébé
61110;15/12/2025 21:01;10030-228;Ensemble de Brosse & Peigne pour Bébé Farlin;38;69,90 DH;2656,20 DH;SM-165;Wee Baby;Produits Bébé
61111;02/06/2025 11:20;10030-291;Siège Auto Maxi-Cosi Rouge 68x44x80cm;50;499,90 DH;24995,00 DH;SM-056;Nestlé;Produits Bébé
61112;28/08/2025 14:40;10030-254;Lingettes Bébé Natural Huggies 56 unités;13;17,95 DH;233,35 DH;SM-244;Huggies;Produits Bébé
61113;02/02/2025 14:29;10030-135;Bavoirs pour Bébé Jetable 10 pièces;21;22,90 DH;480,90 DH;SM-268;Babybio;Produits Bébé
61114;05/12/2025 02:19;10030-248;Jouet de Bain Amusant Poisson;50;35,90 DH;1795,00 DH;SM-137;Pampers;Produits Bébé
61115;05/11/2025 22:20;10030-120;Shampooing Shiny Drops Johnson 300ml;35;48,95 DH;1713,25 DH;SM-233;Johnson & Johnson;Produits Bébé
61116;18/08/2025 19:36;10030-256;Lot 3 Bodies Sans Manches Bébé Framboise;50;85,90 DH;4295,00 DH;SM-112;Pampers;Produits Bébé
61117;24/05/2025 05:24;10030-279;Pot Pomme de Terre Epinards Bio Babybio 2x130g.;9;40,00 DH;360,00 DH;SM-049;Babybio;Produits Bébé
61118;25/02/2025 18:55;10030-163;Compote de Mirabelle Pomme Baby Bio 2 unités de 130g;14;47,50 DH;665,00 DH;SM-116;Babybio;Produits Bébé
61119;18/06/2025 05:01;10030-198;Couches Confort Bébés Junior Dalaa 36Unités;8;60,50 DH;484,00 DH;SM-105;Dalaa;Produits Bébé
61120;06/05/2025 04:46;10030-50;Lait Infantile Caprea Chèvre 3 Baby bio 800g;45;329,50 DH;14827,50 DH;SM-231;Huggies;Produits Bébé
61121;19/04/2025 06:39;10030-303;Tétine Anti-Colique Lot de 2 Wee Baby;33;24,90 DH;821,70 DH;SM-030;Wee Baby;Produits Bébé
61122;10/10/2025 08:53;10030-258;Lot 4 Bodies Manches Longues Bébé;29;119,90 DH;3477,10 DH;SM-128;Pampers;Produits Bébé
61123;16/06/2025 17:42;10030-48;Couches Taille 5 Junior Jumbo Pack Dalaa 56 unités;45;93,55 DH;4209,75 DH;SM-102;Dalaa;Produits Bébé
61124;20/05/2025 21:34;10030-301;Tétine Anti-Colique Lot de 2 Wee Baby;37;24,90 DH;921,30 DH;SM-208;Wee Baby;Produits Bébé
61125;30/10/2025 09:04;10030-68;Céréales au blé et aux dattes pour bébé Cerelac 125g;24;17,75 DH;426,00 DH;SM-220;Nestlé;Produits Bébé
61126;07/08/2025 18:34;10030-290;Shampooing Traitement Anti-Poux Pouxid 250ml;37;104,95 DH;3883,15 DH;SM-274;Nestlé;Produits Bébé
61127;16/01/2025 16:36;10030-55;Sucette Ovale pour Bébé;47;49,90 DH;2345,30 DH;SM-110;Huggies;Produits Bébé
61128;14/11/2025 15:24;10030-302;Tétine Anti-Colique Lot de 2 Wee Baby;31;24,90 DH;771,90 DH;SM-202;Wee Baby;Produits Bébé
61129;13/02/2025 00:29;10030-291;Siège Auto Maxi-Cosi Rouge 68x44x80cm;31;499,90 DH;15496,90 DH;SM-031;Nestlé;Produits Bébé
61130;03/05/2025 11:03;10030-101;Lait de Toilette Bébé Caresse Corine de Farme 250ml;21;35,30 DH;741,30 DH;SM-208;Huggies;Produits Bébé
61131;28/02/2025 11:46;10030-62;Tétine en Silicone Orthdontique Wee Baby;15;29,90 DH;448,50 DH;SM-033;Wee Baby;Produits Bébé
61132;02/03/2025 12:33;10030-216;Couches-Culottes Baby-Dry Taille 5 (12-18Kg) Pampers 52 unités;25;145,55 DH;3638,75 DH;SM-062;Pampers;Produits Bébé
61133;14/08/2025 08:38;10030-309;Tire Lait pour Maman;9;299,90 DH;2699,10 DH;SM-199;Nestlé;Produits Bébé
61134;04/11/2025 22:41;10030-6;Couches Bébé Premium Care Taille 2 (3-8kg) Pampers 66 unités;46;147,95 DH;6805,70 DH;SM-022;Pampers;Produits Bébé
61135;22/01/2025 07:54;10030-212;Couches Taille 3 Midi Calin Jumbo Pack 68 unités;21;84,95 DH;1783,95 DH;SM-012;Calin;Produits Bébé
61136;28/06/2025 23:39;10030-302;Tétine Anti-Colique Lot de 2 Wee Baby;45;24,90 DH;1120,50 DH;SM-003;Wee Baby;Produits Bébé
61137;04/09/2025 13:52;10030-308;Thérmomètre Flexible pour Bébé;32;99,00 DH;3168,00 DH;SM-155;Nestlé;Produits Bébé
61138;21/03/2025 07:01;10030-304;Tétine Bébé Antomique Silicone Nip;20;55,90 DH;1118,00 DH;SM-252;Nip;Produits Bébé
61139;31/05/2025 18:23;10030-265;Pack Couche Jumbo Junior Calin et 2 Paquet de Lingettes de 55 unités;45;84,95 DH;3822,75 DH;SM-131;Calin;Produits Bébé
61140;29/06/2025 17:01;10030-253;Lingettes Bébé Isotoniques à Base d'Eau Fraîche Molfix 60 unités.;20;15,85 DH;317,00 DH;SM-030;Molfix;Produits Bébé
61141;22/05/2025 18:54;10030-40;Couches Bébé Premium Care Taille 5 Pampers (11-25 Kg) 68 unités;10;174,95 DH;1749,50 DH;SM-152;Pampers;Produits Bébé
61142;16/07/2025 08:22;10030-22;Shampooing Bébé Gold Johnson 750ml;17;62,35 DH;1059,95 DH;SM-293;Johnson & Johnson;Produits Bébé
61143;10/11/2025 18:15;10030-156;Brosse de Bain pour Bébé Rose MYCEY;17;39,90 DH;678,30 DH;SM-138;MYCEY;Produits Bébé
61144;23/09/2025 02:36;10030-95;Coton Maxi Carré Bébé Carrefour 60 unités;42;26,80 DH;1125,60 DH;SM-277;Huggies;Produits Bébé
61145;15/03/2025 08:07;10030-108;Crème de Change Baby Set 40g.;37;13,50 DH;499,50 DH;SM-039;Huggies;Produits Bébé
61146;25/06/2025 12:42;10030-155;Bol pour Bébé MYCEY;5;45,90 DH;229,50 DH;SM-161;MYCEY;Produits Bébé
61147;23/02/2025 04:52;10030-239;Gourde Nip Kids Garçon;31;109,90 DH;3406,90 DH;SM-292;Nip;Produits Bébé
61148;28/06/2025 03:13;10030-238;Gourde Nip Kids Fille;48;109,90 DH;5275,20 DH;SM-046;Nip;Produits Bébé
61149;15/02/2025 19:02;10030-143;Biberon en Verre Wee Baby 250 ML;28;109,90 DH;3077,20 DH;SM-066;Wee Baby;Produits Bébé
61150;26/10/2025 06:52;10030-118;Biberon en Verre Wee Baby 125 ML;26;69,90 DH;1817,40 DH;SM-200;Wee Baby;Produits Bébé
61151;14/04/2025 13:17;10030-136;Biberon Anti-Colique Wee Baby 150 ml;13;79,90 DH;1038,70 DH;SM-095;Wee Baby;Produits Bébé
61152;02/10/2025 03:21;10030-62;Tétine en Silicone Orthdontique Wee Baby;5;29,90 DH;149,50 DH;SM-006;Wee Baby;Produits Bébé
61153;06/10/2025 01:38;10030-4;Couches Bébé Baby-dry Taille 2 (3-8kg) Pampers 76 unités.;44;136,95 DH;6025,80 DH;SM-093;Pampers;Produits Bébé
61154;25/05/2025 15:23;10030-138;Biberon avec Poigne pour Bébé Wee Baby 270 ML;20;119,90 DH;2398,00 DH;SM-052;Wee Baby;Produits Bébé
61155;02/10/2025 11:21;10030-12;Shampooing Bébé 2en1 Johnson's Baby 200ml;30;33,85 DH;1015,50 DH;SM-225;Johnson & Johnson;Produits Bébé
61156;07/10/2025 12:25;10030-11;Nido Lait de Croissance Nido 1 An+ 900g;19;120,00 DH;2280,00 DH;SM-303;Nestlé;Produits Bébé
61157;04/06/2025 02:27;10030-59;Lait de Croissance Aptajunior Aptamil 400g;21;90,00 DH;1890,00 DH;SM-081;Huggies;Produits Bébé
61158;01/04/2025 15:45;10030-288;Shampooing Bébé sans Larmes Ultra Compact Angels Baby Shampoo 200 ml;34;9,95 DH;338,30 DH;SM-166;Nestlé;Produits Bébé
61159;01/02/2025 09:27;10030-268;Pads Rectangle Coton Carryboo 180 unités;40;59,90 DH;2396,00 DH;SM-270;Nestlé;Produits Bébé
61160;30/09/2025 16:28;10030-278;Pot Pomme d'Aquitaine et Fraise Babybio 2x130g.;20;47,50 DH;950,00 DH;SM-011;Babybio;Produits Bébé
61161;08/06/2025 06:42;10030-150;Biberron en Verre Wee Baby 30 ML;32;59,90 DH;1916,80 DH;SM-213;Wee Baby;Produits Bébé
61162;08/10/2025 14:45;10030-31;Lait de Croissance Nursie 900g;16;160,00 DH;2560,00 DH;SM-216;Nestlé;Produits Bébé
61163;30/10/2025 09:43;10030-290;Shampooing Traitement Anti-Poux Pouxid 250ml;40;104,95 DH;4198,00 DH;SM-061;Nestlé;Produits Bébé
61164;11/07/2025 22:15;10030-191;Couches Bébé Molfix Jumbo Extra Large 34 unités;18;96,50 DH;1737,00 DH;SM-225;Molfix;Produits Bébé
61165;28/09/2025 06:40;10030-200;Couches Confort Bébés Maxi Dalaa 42 unités;8;58,95 DH;471,60 DH;SM-120;Dalaa;Produits Bébé
61166;10/11/2025 16:19;10030-117;Carré Coton Bébé Cotton Pads Carrefour Baby 200 unités;14;70,95 DH;993,30 DH;SM-008;Babybio;Produits Bébé
61167;28/09/2025 01:36;10030-138;Biberon avec Poigne pour Bébé Wee Baby 270 ML;30;119,90 DH;3597,00 DH;SM-294;Wee Baby;Produits Bébé
61168;18/08/2025 22:50;10030-185;Couche Culotte Extra Large Twin Molfix 22 unités;38;64,50 DH;2451,00 DH;SM-175;Molfix;Produits Bébé
61169;06/07/2025 07:45;10030-147;Biberon Plastique Nip;9;65,90 DH;593,10 DH;SM-047;Nip;Produits Bébé
61170;14/05/2025 11:13;10030-4;Couches Bébé Baby-dry Taille 2 (3-8kg) Pampers 76 unités.;28;136,95 DH;3834,60 DH;SM-114;Pampers;Produits Bébé
61171;05/09/2025 14:44;10030-175;Compotes en Gourde Pomme Sans Sucres Carrefour Classic 4x90g;18;27,35 DH;492,30 DH;SM-206;Wee Baby;Produits Bébé
61172;29/11/2025 19:28;10030-46;Lingettes Bébé Sensitive Pampers 56 unités;18;25,50 DH;459,00 DH;SM-155;Pampers;Produits Bébé
61173;04/05/2025 13:51;10030-298;Talc Fresh Bébé Baby Set 100g.;35;12,50 DH;437,50 DH;SM-038;Nestlé;Produits Bébé
61174;14/03/2025 08:38;10030-252;Lait de Croissance UHT Albane 500ml.;49;6,80 DH;333,20 DH;SM-127;Albane;Produits Bébé
61175;29/04/2025 15:10;10030-20;Lait de Croissance Optipro 3 Nan 400g.;24;78,25 DH;1878,00 DH;SM-189;Molfix;Produits Bébé
61176;10/08/2025 18:11;10030-41;Couches-Culottes Pants Taille 7 (17kg+) Dodot 23 unités.;24;95,00 DH;2280,00 DH;SM-195;Dodot;Produits Bébé
61177;16/04/2025 14:21;10030-206;Couches Mini Taille 2 Jumbo Pack Huggies 64 unités;7;165,95 DH;1161,65 DH;SM-085;Huggies;Produits Bébé
61178;07/07/2025 17:53;10030-277;Pot Pomme Banane Sans Sucres Ajoutés Bio 2x130g.;7;45,50 DH;318,50 DH;SM-028;Nestlé;Produits Bébé
61179;04/12/2025 02:16;10030-21;Lait de Croissance Optipro 3 Nan 800g;7;146,95 DH;1028,65 DH;SM-248;Molfix;Produits Bébé
61180;07/03/2025 22:47;10030-92;Compote Pommes Pêches Blédina 130g;9;19,00 DH;171,00 DH;SM-248;Blédina;Produits Bébé
61181;07/09/2025 01:33;10030-287;Set Repas pour Bébé 5 pièces;16;85,90 DH;1374,40 DH;SM-125;Nestlé;Produits Bébé
61182;29/05/2025 09:25;10030-238;Gourde Nip Kids Fille;5;109,90 DH;549,50 DH;SM-117;Nip;Produits Bébé
61183;26/12/2025 01:50;10030-143;Biberon en Verre Wee Baby 250 ML;45;109,90 DH;4945,50 DH;SM-138;Wee Baby;Produits Bébé
61184;07/08/2025 12:03;10030-263;Mini Tasse pour Bébé 3 pièces;22;32,90 DH;723,80 DH;SM-162;Pampers;Produits Bébé
61185;09/02/2025 01:47;10030-161;Compote de Carottes et Poulet sans Gluten ni Lactose Vitameal Baby 200g;10;20,60 DH;206,00 DH;SM-240;Babybio;Produits Bébé
